IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984 
4,1978,6.9010000,32.7853012,.3247000,112.8000031,1.9316664,3.4899802,-1.1248536,4.7256165,381,1977,55,1.8761005,1.7014700,3.5188351,-1.4292018,-1.6863189,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,7.2080002,32.3280983,.3661000,108.9000015,1.9751916,3.4759367,-1.0048487,4.6904302,382,1978,55,1.9316664,1.8761005,3.4899802,-1.1248536,-1.4292018,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,6.5009999,35.4855995,.3876000,100,1.8719560,3.5691271,-.9477814,4.6051702,383,1979,55,1.9751916,1.9316664,3.4759367,-1.0048487,-1.1248536,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,5.8000002,35.0923004,.4399000,89.1999969,1.7578579,3.5579817,-.8212078,4.4908810,384,1980,55,1.8719560,1.9751916,3.5691271,-.9477814,-1.0048487,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,5.6560001,37.2374992,.5037000,90.5000000,1.7327169,3.6173162,-.6857744,4.5053496,385,1981,55,1.7578579,1.8719560,3.5579817,-.8212078,-.9477814,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
1,1976,2.9059999,22.0219002,.5882000,126.7636032,1.0667776,3.0920374,-.5306883,4.8423238,386,1982,56, , , , , , , ,1,0,0,0,0,0,0,0,0 
1,1977,3.0280001,20.5580006,.5841000,128.3652954,1.1079024,3.0232501,-.5376831,4.8548799,387,1976,56,1.0667776, ,3.0920374,-.5306883, ,4.8423238, ,0,1,0,0,0,0,0,0,0 
1,1978,2.9849999,20.2542000,.5886000,124.4506989,1.0935997,3.0083623,-.5300085,4.8239098,388,1977,56,1.1079024,1.0667776,3.0232501,-.5376831,-.5306883,4.8548799,4.8423238,0,0,1,0,0,0,0,0,0 
1,1979,2.8770001,22.7007999,.5663000,125.2175980,1.0567482,3.1224000,-.5686314,4.8300529,389,1978,56,1.0935997,1.1079024,3.0083623,-.5300085,-.5376831,4.8239098,4.8548799,0,0,0,1,0,0,0,0,0 
1,1980,2.6120000,20.4948006,.4948000,100,.9601162,3.0201712,-.7036017,4.6051702,390,1979,56,1.0567482,1.0935997,3.1224000,-.5686314,-.5300085,4.8300529,4.8239098,0,0,0,0,1,0,0,0,0 
1,1981,2.1400001,25.0394001,.3884000,97.4304962,.7608059,3.2204506,-.9457196,4.5791392,391,1980,56,.9601162,1.0567482,3.0201712,-.7036017,-.5686314,4.6051702,4.8300529,0,0,0,0,0,1,0,0,0 
1,1982,1.5599999,25.9972992,.3334000,96.6797028,.4446858,3.2579927,-1.0984123,4.5714035,392,1981,56,.7608059,.9601162,3.2204506,-.9457196,-.7036017,4.5791392,4.6051702,0,0,0,0,0,0,1,0,0 
8,1977,2.0480001,14.6550999,.1412000,117.9279022,.7168638,2.6847885,-1.9575779,4.7700734,393,1982,57, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,2.1580000,14.5408001,.1384000,120.2606964,.7691818,2.6769586,-1.9776073,4.7896619,394,1977,57,.7168638, ,2.6847885,-1.9575779, ,4.7700734, ,0,0,1,0,0,0,0,0,0 
8,1979,2.0109999,14.4554005,.1432000,118.9514999,.6986321,2.6710682,-1.9435130,4.7787156,395,1978,57,.7691818,.7168638,2.6769586,-1.9776073,-1.9575779,4.7896619,4.7700734,0,0,0,1,0,0,0,0,0 
8,1980,1.8770000,14.2665005,.1195000,113.4059982,.6296747,2.6579142,-2.1244390,4.7309742,396,1979,57,.6986321,.7691818,2.6710682,-1.9435130,-1.9776073,4.7787156,4.7896619,0,0,0,0,1,0,0,0,0 
8,1981,.9780000,14.2563000,.0882000,98.1654968,-.0222456,2.6571989,-2.4281483,4.5866547,397,1980,57,.6296747,.6986321,2.6579142,-2.1244390,-1.9435130,4.7309742,4.7787156,0,0,0,0,0,1,0,0,0 
8,1982,.8370000,15.4239998,.0680000,92.3142014,-.1779312,2.7359247,-2.6882474,4.5251980,398,1981,57,-.0222456,.6296747,2.6571989,-2.4281483,-2.1244390,4.5866547,4.7309742,0,0,0,0,0,0,1,0,0 
8,1983,.8200000,16.1723995,.0589000,92.1206970,-.1984510,2.7833061,-2.8319142,4.5230994,399,1982,57,-.1779312,-.0222456,2.7359247,-2.6882474,-2.4281483,4.5251980,4.5866547,0,0,0,0,0,0,0,1,0 
4,1976,20.8400002,29.9836998,6.9187999,116.4000015,3.0368743,3.4006538,1.9342424,4.7570324,400,1983,58, , , , , , , ,1,0,0,0,0,0,0,0,0 
4,1977,22.7049999,26.0771008,7.9398999,115.6999969,3.1225851,3.2610576,2.0719006,4.7510004,401,1976,58,3.0368743, ,3.4006538,1.9342424, ,4.7570324, ,0,1,0,0,0,0,0,0,0 
4,1978,23.8449993,25.5265007,8.6398001,112.8000031,3.1715746,3.2397172,2.1563795,4.7256165,402,1977,58,3.1225851,3.0368743,3.2610576,2.0719006,1.9342424,4.7510004,4.7570324,0,0,1,0,0,0,0,0,0 
4,1979,23.0730000,24.4342003,8.2435999,108.9000015,3.1386631,3.1959839,2.1094372,4.6904302,403,1978,58,3.1715746,3.1225851,3.2397172,2.1563795,2.0719006,4.7256165,4.7510004,0,0,0,1,0,0,0,0,0 
4,1980,20.5200005,23.9277992,8.6848001,100,3.0214000,3.1750410,2.1615744,4.6051702,404,1979,58,3.1386631,3.1715746,3.1959839,2.1094372,2.1563795,4.6904302,4.7256165,0,0,0,0,1,0,0,0,0 
4,1981,16.4990005,25.0674000,8.0987997,89.1999969,2.8032999,3.2215681,2.0917158,4.4908810,405,1980,58,3.0214000,3.1386631,3.1750410,2.1615744,2.1094372,4.6051702,4.6904302,0,0,0,0,0,1,0,0,0 
4,1982,13.9490004,25.5398006,4.6929998,90.5000000,2.6354079,3.2402380,1.5460720,4.5053496,406,1981,58,2.8032999,3.0214000,3.2215681,2.0917158,2.1615744,4.4908810,4.6051702,0,0,0,0,0,0,1,0,0 
8,1977,9.8490000,18.2812004,1.3387001,117.9279022,2.2873700,2.9058733,.2916990,4.7700734,407,1982,59, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,9.5979996,17.1098995,1.1058000,120.2606964,2.2615547,2.8396573,.1005691,4.7896619,408,1977,59,2.2873700, ,2.9058733,.2916990, ,4.7700734, ,0,0,1,0,0,0,0,0,0 
8,1979,8.9429998,16.3747997,1.0513000,118.9514999,2.1908710,2.7957435,.0500275,4.7787156,409,1978,59,2.2615547,2.2873700,2.8396573,.1005691,.2916990,4.7896619,4.7700734,0,0,0,1,0,0,0,0,0 
8,1980,7.5539999,16.2730007,.8963000,113.4059982,2.0220773,2.7895074,-.1094801,4.7309742,410,1979,59,2.1908710,2.2615547,2.7957435,.0500275,.1005691,4.7787156,4.7896619,0,0,0,0,1,0,0,0,0 
8,1981,5.8340001,17.3945999,.6688000,98.1654968,1.7637029,2.8561599,-.4022702,4.5866547,411,1980,59,2.0220773,2.1908710,2.7895074,-.1094801,.0500275,4.7309742,4.7787156,0,0,0,0,0,1,0,0,0 
8,1982,4.7430000,19.5091991,.5321000,92.3142014,1.5566698,2.9708860,-.6309238,4.5251980,412,1981,59,1.7637029,2.0220773,2.8561599,-.4022702,-.1094801,4.5866547,4.7309742,0,0,0,0,0,0,1,0,0 
8,1983,3.9820001,20.3418999,.4639000,92.1206970,1.3817842,3.0126827,-.7680863,4.5230994,413,1982,59,1.5566698,1.7637029,2.9708860,-.6309238,-.4022702,4.5251980,4.5866547,0,0,0,0,0,0,0,1,0 
9,1976,3.1099999,25.5205994,.7636000,103.7668991,1.1346227,3.2394860,-.2697112,4.6421471,414,1983,60, , , , , , , ,1,0,0,0,0,0,0,0,0 
9,1977,1.1470000,24.5872993,.3923000,106.9041977,.1371498,3.2022300,-.9357284,4.6719332,415,1976,60,1.1346227, ,3.2394860,-.2697112, ,4.6421471, ,0,1,0,0,0,0,0,0,0 
9,1978,.7580000,23.1630001,.1804000,109.4623032,-.2770719,3.1425562,-1.7125787,4.6955800,416,1977,60,.1371498,1.1346227,3.2022300,-.9357284,-.2697112,4.6719332,4.6421471,0,0,1,0,0,0,0,0,0 
9,1979,.7690000,21.9188995,.1691000,111.9345016,-.2626643,3.0873492,-1.7772651,4.7179141,417,1978,60,-.2770719,.1371498,3.1425562,-1.7125787,-.9357284,4.6955800,4.6719332,0,0,0,1,0,0,0,0,0 
9,1980,.7310000,20.4489002,.1463000,100,-.3133418,3.0179291,-1.9220959,4.6051702,418,1979,60,-.2626643,-.2770719,3.0873492,-1.7772651,-1.7125787,4.7179141,4.6955800,0,0,0,0,1,0,0,0,0 
9,1981,.9980000,21.5611000,.1721000,93.1862030,-.0020020,3.0708907,-1.7596797,4.5345998,419,1980,60,-.3133418,-.2626643,3.0179291,-1.9220959,-1.7772651,4.6051702,4.7179141,0,0,0,0,0,1,0,0,0 
9,1982,.8860000,21.1023006,.1314000,90.8163986,-.1210384,3.0493820,-2.0295091,4.5088401,420,1981,60,-.0020020,-.3133418,3.0708907,-1.7596797,-1.9220959,4.5345998,4.6051702,0,0,0,0,0,0,1,0,0 
9,1977,2.4790001,21.6331997,.4948000,104.5512009,.9078553,3.0742292,-.7036017,4.6496768,421,1982,61, , , , , , , ,0,1,0,0,0,0,0,0,0 
9,1978,2.5030000,21.3619003,.4307000,107.5437012,.9174900,3.0616090,-.8423434,4.6778975,422,1977,61,.9078553, ,3.0742292,-.7036017, ,4.6496768, ,0,0,1,0,0,0,0,0,0 
9,1979,2.5860000,21.6716003,.4391000,110.0803986,.9501123,3.0760026,-.8230281,4.7012110,423,1978,61,.9174900,.9078553,3.0616090,-.8423434,-.7036017,4.6778975,4.6496768,0,0,0,1,0,0,0,0,0 
9,1980,2.6120000,22.2521000,.4633000,108.9508972,.9601162,3.1024363,-.7693805,4.6908975,424,1979,61,.9501123,.9174900,3.0760026,-.8230281,-.8423434,4.7012110,4.6778975,0,0,0,0,1,0,0,0,0 
9,1981,2.2309999,22.2689991,.4478000,98.2966003,.8024499,3.1031954,-.8034086,4.5879893,425,1980,61,.9601162,.9501123,3.1024363,-.7693805,-.8230281,4.6908975,4.7012110,0,0,0,0,0,1,0,0,0 
9,1982,1.8270000,24.0683002,.3849000,92.5936966,.6026753,3.1808956,-.9547717,4.5282211,426,1981,61,.8024499,.9601162,3.1031954,-.8034086,-.7693805,4.5879893,4.6908975,0,0,0,0,0,0,1,0,0 
9,1983,1.7100000,22.8082008,.3386000,91.5326004,.5364934,3.1271203,-1.0829358,4.5166950,427,1982,61,.6026753,.8024499,3.1808956,-.9547717,-.8034086,4.5282211,4.5879893,0,0,0,0,0,0,0,1,0 
8,1977,2.7630000,16.0079002,.1493000,117.9279022,1.0163170,2.7730823,-1.9017977,4.7700734,428,1983,62, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,2.6900001,15.7932997,.1414000,120.2606964,.9895412,2.7595859,-1.9561626,4.7896619,429,1977,62,1.0163170, ,2.7730823,-1.9017977, ,4.7700734, ,0,0,1,0,0,0,0,0,0 
8,1979,2.6510000,15.7482004,.1373000,118.9514999,.9749370,2.7567260,-1.9855870,4.7787156,430,1978,62,.9895412,1.0163170,2.7595859,-1.9561626,-1.9017977,4.7896619,4.7700734,0,0,0,1,0,0,0,0,0 
8,1980,2.5320001,15.6637001,.1278000,113.4059982,.9290096,2.7513459,-2.0572886,4.7309742,431,1979,62,.9749370,.9895412,2.7567260,-1.9855870,-1.9561626,4.7787156,4.7896619,0,0,0,0,1,0,0,0,0 
8,1981,2.2479999,16.4160995,.1088000,98.1654968,.8100409,2.7982626,-2.2182438,4.5866547,432,1980,62,.9290096,.9749370,2.7513459,-2.0572886,-1.9855870,4.7309742,4.7787156,0,0,0,0,0,1,0,0,0 
8,1982,1.7610000,17.6931992,.0942000,92.3142014,.5658818,2.8731804,-2.3623352,4.5251980,433,1981,62,.8100409,.9290096,2.7982626,-2.2182438,-2.0572886,4.5866547,4.7309742,0,0,0,0,0,0,1,0,0 
8,1983,1.8500000,18.9452000,.1433000,92.1206970,.6151857,2.9415505,-1.9428149,4.5230994,434,1982,62,.5658818,.8100409,2.8731804,-2.3623352,-2.2182438,4.5251980,4.5866547,0,0,0,0,0,0,0,1,0 
2,1976,.8120000,39.1043015,.5883000,110.0999985,-.2082550,3.6662326,-.5305183,4.7013888,435,1983,63, , , , , , , ,1,0,0,0,0,0,0,0,0 
2,1977,.8290000,34.5228004,.5443000,109.1999969,-.1875351,3.5416200,-.6082547,4.6931810,436,1976,63,-.2082550, ,3.6662326,-.5305183, ,4.7013888, ,0,1,0,0,0,0,0,0,0 
2,1978,.8610000,33.4964981,.5474000,111.9000015,-.1496608,3.5114410,-.6025755,4.7176056,437,1977,63,-.1875351,-.2082550,3.5416200,-.6082547,-.5305183,4.6931810,4.7013888,0,0,1,0,0,0,0,0,0 
2,1979,.8570000,32.6865997,.5671000,111,-.1543174,3.4869652,-.5672196,4.7095304,438,1978,63,-.1496608,-.1875351,3.5114410,-.6025755,-.6082547,4.7176056,4.6931810,0,0,0,1,0,0,0,0,0 
2,1980,.8670000,30.7385006,.5310000,100,-.1427163,3.4255159,-.6329932,4.6051702,439,1979,63,-.1543174,-.1496608,3.4869652,-.5672196,-.6025755,4.7095304,4.7176056,0,0,0,0,1,0,0,0,0 
2,1981,.8420000,31.9258995,.4441000,89,-.1719753,3.4634175,-.8117055,4.4886365,440,1980,63,-.1427163,-.1543174,3.4255159,-.6329932,-.5672196,4.6051702,4.7095304,0,0,0,0,0,1,0,0,0 
2,1982,.8180000,33.8231010,.4011000,90.9000015,-.2008929,3.5211439,-.9135445,4.5097599,441,1981,63,-.1719753,-.1427163,3.4634175,-.8117055,-.6329932,4.4886365,4.6051702,0,0,0,0,0,0,1,0,0 
2,1976,9.0740004,33.7067986,1.8112000,110.0999985,2.2054131,3.5176995,.5939896,4.7013888,442,1982,64, , , , , , , ,1,0,0,0,0,0,0,0,0 
2,1977,9.5620003,29.4652996,1.8613000,109.1999969,2.2577970,3.3832133,.6212752,4.6931810,443,1976,64,2.2054131, ,3.5176995,.5939896, ,4.7013888, ,0,1,0,0,0,0,0,0,0 
2,1978,9.4879999,29.7516003,1.9375000,111.9000015,2.2500279,3.3928828,.6613985,4.7176056,444,1977,64,2.2577970,2.2054131,3.3832133,.6212752,.5939896,4.6931810,4.7013888,0,0,1,0,0,0,0,0,0 
2,1979,9.5900002,27.6723003,1.8433000,111,2.2607210,3.3204319,.6115574,4.7095304,445,1978,64,2.2500279,2.2577970,3.3928828,.6613985,.6212752,4.7176056,4.6931810,0,0,0,1,0,0,0,0,0 
2,1980,9.3800001,25.7975006,1.7134000,100,2.2385798,3.2502775,.5384797,4.6051702,446,1979,64,2.2607210,2.2500279,3.3204319,.6115574,.6613985,4.7095304,4.7176056,0,0,0,0,1,0,0,0,0 
2,1981,8.3579998,27.2805996,1.4133000,89,2.1232193,3.3061757,.3459274,4.4886365,447,1980,64,2.2385798,2.2607210,3.2502775,.5384797,.6115574,4.6051702,4.7095304,0,0,0,0,0,1,0,0,0 
2,1982,7.0359998,27.9862995,1.2695000,90.9000015,1.9510398,3.3317151,.2386231,4.5097599,448,1981,64,2.1232193,2.2385798,3.3061757,.3459274,.5384797,4.4886365,4.6051702,0,0,0,0,0,0,1,0,0 
2,1976,25.1060009,29.9932995,7.0049000,110.0999985,3.2231069,3.4009740,1.9466099,4.7013888,449,1982,65, , , , , , , ,1,0,0,0,0,0,0,0,0 
2,1977,24.0189991,31.1198997,6.9800000,109.1999969,3.1788452,3.4378474,1.9430490,4.6931810,450,1976,65,3.2231069, ,3.4009740,1.9466099, ,4.7013888, ,0,1,0,0,0,0,0,0,0 
2,1978,24.0809994,30.7339993,6.4631000,111.9000015,3.1814232,3.4253695,1.8661090,4.7176056,451,1977,65,3.1788452,3.2231069,3.4378474,1.9430490,1.9466099,4.6931810,4.7013888,0,0,1,0,0,0,0,0,0 
2,1979,23.6879997,26.9734001,6.0222998,111,3.1649685,3.2948513,1.7954692,4.7095304,452,1978,65,3.1814232,3.1788452,3.4253695,1.8661090,1.9430490,4.7176056,4.6931810,0,0,0,1,0,0,0,0,0 
2,1980,21.7390003,26.2378998,5.7821999,100,3.0791080,3.2672050,1.7547842,4.6051702,453,1979,65,3.1649685,3.1814232,3.2948513,1.7954692,1.8661090,4.7095304,4.7176056,0,0,0,0,1,0,0,0,0 
2,1981,18.5849991,28.4281006,6.3329000,89,2.9223547,3.3473780,1.8457583,4.4886365,454,1980,65,3.0791080,3.1649685,3.2672050,1.7547842,1.7954692,4.6051702,4.7095304,0,0,0,0,0,1,0,0,0 
2,1982,19.5660000,26.8003006,6.2370000,90.9000015,2.9737933,3.2884130,1.8304993,4.5097599,455,1981,65,2.9223547,3.0791080,3.3473780,1.8457583,1.7547842,4.4886365,4.6051702,0,0,0,0,0,0,1,0,0 
2,1977,8.5000000,32.8913002,5.2909999,109.8750000,2.1400661,3.4932082,1.6660073,4.6993432,456,1982,66, , , , , , , ,0,1,0,0,0,0,0,0,0 
2,1978,8.5000000,30.0207996,5.4821000,109.8750000,2.1400661,3.4018905,1.7014883,4.6993432,457,1977,66,2.1400661, ,3.4932082,1.6660073, ,4.6993432, ,0,0,1,0,0,0,0,0,0 
2,1979,8.3000002,30.3237991,5.7722001,111.6750031,2.1162555,3.4119329,1.7530533,4.7155929,458,1978,66,2.1400661,2.1400661,3.4018905,1.7014883,1.6660073,4.6993432,4.6993432,0,0,0,1,0,0,0,0,0 
2,1980,8.3000002,28.0601997,5.8627000,108.2500000,2.1162555,3.3343523,1.7686102,4.6844435,459,1979,66,2.1162555,2.1400661,3.4119329,1.7530533,1.7014883,4.7155929,4.6993432,0,0,0,0,1,0,0,0,0 
2,1981,7.6999998,28.3453007,5.5780001,97.2500000,2.0412202,3.3444612,1.7188303,4.5772848,460,1980,66,2.1162555,2.1162555,3.3343523,1.7686102,1.7530533,4.6844435,4.7155929,0,0,0,0,0,1,0,0,0 
2,1982,7,35.3101997,5.2565999,89.4749985,1.9459101,3.5641718,1.6594844,4.4939594,461,1981,66,2.0412202,2.1162555,3.3444612,1.7188303,1.7686102,4.5772848,4.6844435,0,0,0,0,0,0,1,0,0 
2,1983,6.9000001,30.0643997,5.1087999,91.6500015,1.9315214,3.4033418,1.6309645,4.5179768,462,1982,66,1.9459101,2.0412202,3.5641718,1.6594844,1.7188303,4.4939594,4.5772848,0,0,0,0,0,0,0,1,0 
8,1976,11.6580000,16.9153004,.6378000,117.0447998,2.4559927,2.8282185,-.4497305,4.7625566,463,1983,67, , , , , , , ,1,0,0,0,0,0,0,0,0 
8,1977,12.2709999,18.3649006,.6458000,120.5774002,2.5072389,2.9104412,-.4372654,4.7922916,464,1976,67,2.4559927, ,2.8282185,-.4497305, ,4.7625566, ,0,1,0,0,0,0,0,0,0 
8,1978,12.2510004,18.6629009,.7181000,119.3105011,2.5056076,2.9265378,-.3311464,4.7817292,465,1977,67,2.5072389,2.4559927,2.9104412,-.4372654,-.4497305,4.7922916,4.7625566,0,0,1,0,0,0,0,0,0 
8,1979,11.8199997,20.3227005,.7518000,117.8746033,2.4697931,3.0117385,-.2852849,4.7696214,466,1978,67,2.5056076,2.5072389,2.9265378,-.3311464,-.4372654,4.7817292,4.7922916,0,0,0,1,0,0,0,0,0 
8,1980,10.8859997,20.3880997,.6783000,100,2.3874776,3.0149515,-.3881656,4.6051702,467,1979,67,2.4697931,2.5056076,3.0117385,-.2852849,-.3311464,4.7696214,4.7817292,0,0,0,0,1,0,0,0,0 
8,1981,9.6000004,20.4620991,.5948000,92.6621017,2.2617631,3.0185742,-.5195301,4.5289598,468,1980,67,2.3874776,2.4697931,3.0149515,-.3881656,-.2852849,4.6051702,4.7696214,0,0,0,0,0,1,0,0,0 
8,1982,9.7659998,20.2388000,.5570000,91.2704010,2.2789071,3.0076015,-.5851901,4.5138264,469,1981,67,2.2617631,2.3874776,3.0185742,-.5195301,-.3881656,4.5289598,4.6051702,0,0,0,0,0,0,1,0,0 
2,1976,3.7400000,36.4379005,4.1327000,110.0999985,1.3190856,3.5956094,1.4189309,4.7013888,470,1982,68, , , , , , , ,1,0,0,0,0,0,0,0,0 
2,1977,3.7780001,33.8451004,4.3586998,109.1999969,1.3291948,3.5217943,1.4721738,4.6931810,471,1976,68,1.3190856, ,3.5956094,1.4189309, ,4.7013888, ,0,1,0,0,0,0,0,0,0 
2,1978,3.8110001,34.3114014,4.4966002,111.9000015,1.3378917,3.5354776,1.5033216,4.7176056,472,1977,68,1.3291948,1.3190856,3.5217943,1.4721738,1.4189309,4.6931810,4.7013888,0,0,1,0,0,0,0,0,0 
2,1979,4.4400001,30.3201008,5.9594002,111,1.4906543,3.4118109,1.7849698,4.7095304,473,1978,68,1.3378917,1.3291948,3.5354776,1.5033216,1.4721738,4.7176056,4.6931810,0,0,0,1,0,0,0,0,0 
2,1980,6.3080001,27.1709995,5.1318998,100,1.8418187,3.3021502,1.6354759,4.6051702,474,1979,68,1.4906543,1.3378917,3.4118109,1.7849698,1.5033216,4.7095304,4.7176056,0,0,0,0,1,0,0,0,0 
2,1981,5.8610001,28.2644997,4.7757001,89,1.7683202,3.3416066,1.5635406,4.4886365,475,1980,68,1.8418187,1.4906543,3.3021502,1.6354759,1.7849698,4.6051702,4.7095304,0,0,0,0,0,1,0,0,0 
2,1982,5.4289999,27.9046993,4.0679998,90.9000015,1.6917549,3.3287952,1.4031514,4.5097599,476,1981,68,1.7683202,1.8418187,3.3416066,1.5635406,1.6354759,4.4886365,4.6051702,0,0,0,0,0,0,1,0,0 
2,1977,1.2720000,31.0517998,.3730000,109.8750000,.2405904,3.4356568,-.9861768,4.6993432,477,1982,69, , , , , , , ,0,1,0,0,0,0,0,0,0 
2,1978,1.2920001,31.0014992,.3952000,109.8750000,.2561915,3.4340355,-.9283633,4.6993432,478,1977,69,.2405904, ,3.4356568,-.9861768, ,4.6993432, ,0,0,1,0,0,0,0,0,0 
2,1979,1.3860000,30.1142998,.4178000,111.6750031,.3264219,3.4050002,-.8727524,4.7155929,479,1978,69,.2561915,.2405904,3.4340355,-.9283633,-.9861768,4.6993432,4.6993432,0,0,0,1,0,0,0,0,0 
2,1980,1.4600000,27.9505005,.5053000,108.2500000,.3784365,3.3304350,-.6826030,4.6844435,480,1979,69,.3264219,.2561915,3.4050002,-.8727524,-.9283633,4.7155929,4.6993432,0,0,0,0,1,0,0,0,0 
2,1981,1.3510000,26.4981995,.4820000,97.2500000,.3008450,3.2770767,-.7298112,4.5772848,481,1980,69,.3784365,.3264219,3.3304350,-.6826030,-.8727524,4.6844435,4.7155929,0,0,0,0,0,1,0,0,0 
2,1982,1.3650000,28.1121006,.4646000,89.4749985,.3111544,3.3362000,-.7665784,4.4939594,482,1981,69,.3008450,.3784365,3.2770767,-.7298112,-.6826030,4.5772848,4.6844435,0,0,0,0,0,0,1,0,0 
2,1983,1.4630001,27.9712009,.4394000,91.6500015,.3804892,3.3311753,-.8223451,4.5179768,483,1982,69,.3111544,.3008450,3.3362000,-.7665784,-.7298112,4.4939594,4.5772848,0,0,0,0,0,0,0,1,0 
9,1977,2.6489999,23.6453991,.3074000,104.5512009,.9741822,3.1631687,-1.1796055,4.6496768,484,1983,70, , , , , , , ,0,1,0,0,0,0,0,0,0 
9,1978,2.5050001,22.2870998,.3022000,107.5437012,.9182888,3.1040080,-1.1966662,4.6778975,485,1977,70,.9741822, ,3.1631687,-1.1796055, ,4.6496768, ,0,0,1,0,0,0,0,0,0 
9,1979,2.4030001,22.3043003,.3024000,110.0803986,.8767180,3.1047795,-1.1960046,4.7012110,486,1978,70,.9182888,.9741822,3.1040080,-1.1966662,-1.1796055,4.6778975,4.6496768,0,0,0,1,0,0,0,0,0 
9,1980,2.2470000,21.9789009,.2857000,108.9508972,.8095960,3.0900829,-1.2528130,4.6908975,487,1979,70,.8767180,.9182888,3.1047795,-1.1960046,-1.1966662,4.7012110,4.6778975,0,0,0,0,1,0,0,0,0 
9,1981,1.8530000,20.3448009,.3301000,98.2966003,.6168060,3.0128255,-1.1083597,4.5879893,488,1980,70,.8095960,.8767180,3.0900829,-1.2528130,-1.1960046,4.6908975,4.7012110,0,0,0,0,0,1,0,0,0 
9,1982,1.3220000,23.1259003,.2424000,92.5936966,.2791457,3.1409533,-1.4171660,4.5282211,489,1981,70,.6168060,.8095960,3.0128255,-1.1083597,-1.2528130,4.5879893,4.6908975,0,0,0,0,0,0,1,0,0 
9,1983,.8160000,25.1590004,.1480000,91.5326004,-.2033409,3.2252157,-1.9105430,4.5166950,490,1982,70,.2791457,.6168060,3.1409533,-1.4171660,-1.1083597,4.5282211,4.5879893,0,0,0,0,0,0,0,1,0 
9,1976,1.6000000,27.6175003,.3272000,102.5302963,.4700036,3.3184497,-1.1171837,4.6301584,491,1983,71, , , , , , , ,1,0,0,0,0,0,0,0,0 
9,1977,1.4290000,23.0534000,.3244000,106.1199036,.3569749,3.1378133,-1.1257780,4.6645699,492,1976,71,.4700036, ,3.3184497,-1.1171837, ,4.6301584, ,0,1,0,0,0,0,0,0,0 
9,1978,1.6050000,23.2287998,.4330000,108.8227997,.4731238,3.1453929,-.8370175,4.6897206,493,1977,71,.3569749,.4700036,3.1378133,-1.1257780,-1.1171837,4.6645699,4.6301584,0,0,1,0,0,0,0,0,0 
9,1979,1.7980000,23.9066010,.4627000,111.3164978,.5866749,3.1741545,-.7706764,4.7123775,494,1978,71,.4731238,.3569749,3.1453929,-.8370175,-1.1257780,4.6897206,4.6645699,0,0,0,1,0,0,0,0,0 
9,1980,1.5860000,22.5639000,.2929000,102.9835968,.4612151,3.1163514,-1.2279240,4.6345696,495,1979,71,.5866749,.4731238,3.1741545,-.7706764,-.8370175,4.7123775,4.6897206,0,0,0,0,1,0,0,0,0 
9,1981,1.0110000,23.9377995,.2295000,94.8896027,.0109400,3.1754587,-1.4718523,4.5527143,496,1980,71,.4612151,.5866749,3.1163514,-1.2279240,-.7706764,4.6345696,4.7123775,0,0,0,0,0,1,0,0,0 
9,1982,.9130000,23.9335995,.2184000,91.4087982,-.0910194,3.1752832,-1.5214270,4.5153418,497,1981,71,.0109400,.4612151,3.1754587,-1.4718523,-1.2279240,4.5527143,4.6345696,0,0,0,0,0,0,1,0,0 
9,1976,13.3529997,30.6086998,2.3559000,103.7668991,2.5917411,3.4212842,.8569229,4.6421471,498,1982,72, , , , , , , ,1,0,0,0,0,0,0,0,0 
9,1977,12.2550001,29.0960999,2.1592000,106.9041977,2.5059340,3.3706040,.7697378,4.6719332,499,1976,72,2.5917411, ,3.4212842,.8569229, ,4.6421471, ,0,1,0,0,0,0,0,0,0 
9,1978,11.9630003,29.8628998,2.0213001,109.4623032,2.4818187,3.3966169,.7037409,4.6955800,500,1977,72,2.5059340,2.5917411,3.3706040,.7697378,.8569229,4.6719332,4.6421471,0,0,1,0,0,0,0,0,0 
9,1979,11.7760000,32.9371986,1.9421000,111.9345016,2.4660635,3.4946027,.6637699,4.7179141,501,1978,72,2.4818187,2.5059340,3.3966169,.7037409,.7697378,4.6955800,4.6719332,0,0,0,1,0,0,0,0,0 
9,1980,11.3179998,32.1348991,1.9499000,100,2.4263945,3.4699426,.6677781,4.6051702,502,1979,72,2.4660635,2.4818187,3.4946027,.6637699,.7037409,4.7179141,4.6955800,0,0,0,0,1,0,0,0,0 
9,1981,8.7810001,34.7038994,1.7280000,93.1862030,2.1725903,3.5468521,.5469647,4.5345998,503,1980,72,2.4263945,2.4660635,3.4699426,.6677781,.6637699,4.6051702,4.7179141,0,0,0,0,0,1,0,0,0 
